precision,recall,f1,kappa
0.5,0.04833333333333333,0.08814589665653495,0.0
0.5744994058283529,0.5514444444444445,0.5526314505616522,0.11820270615266781
0.4042225499399766,0.40066666666666667,0.40236880068505115,-0.19494112516354112
0.5,0.10125,0.1683991683991684,0.0
0.5,0.043666666666666666,0.08031882280809319,0.0
0.5,0.0325,0.06103286384976526,0.0
0.4280037512391267,0.4317594390507012,0.42760128219216414,-0.13862510039302567
0.5,0.1895,0.27483683828861494,0.0
0.5,0.1701111111111111,0.253855082075941,0.0
0.5,0.19483333333333333,0.2804029743343728,0.0
0.5,0.12133333333333333,0.19527896995708155,0.0
0.5,0.20866666666666667,0.2944496707431797,0.0
0.5,0.14433333333333334,0.2240041386445939,0.0
0.5,0.15466666666666667,0.23625254582484725,0.0
0.5,0.16577777777777777,0.24899866488651534,0.0
0.5,0.3616666666666667,0.4197292069632495,0.0
0.5,0.11366666666666667,0.18522542096686584,0.0
0.5,0.17655555555555555,0.2609623911972409,0.0
0.5,0.14616666666666667,0.22620582924941965,0.0
0.5,0.20908333333333334,0.2948642613703138,0.0
0.5,0.06520292747837658,0.1153619776339023,0.0
0.5,0.08408333333333333,0.1439577685832501,0.0
0.5,0.089,0.15110356536502548,0.0
0.3955528293789002,0.44499999999999995,0.40456690680094204,-0.12918379330593077
0.53359348125215,0.5375,0.5113133442592178,0.06476683937823835
0.5,0.03977777777777778,0.07369287772745986,0.0
0.5,0.07483333333333334,0.13018266164105538,0.0
0.5,0.0155,0.030067895247332686,0.0
0.5,0.09733333333333333,0.16294642857142858,0.0
0.5,0.4603333333333333,0.47934744880249913,0.0
0.5,0.007833333333333333,0.015425008204791599,0.0
0.5,0.1455,0.22540666150271108,0.0
0.5,0.07816666666666666,0.13519746324589219,0.0
0.5,0.050833333333333335,0.09228441754916793,0.0
0.5,0.2699166666666667,0.3505790669985929,0.0
0.5,0.24233333333333335,0.326448136506511,0.0
0.5,0.06733333333333333,0.11868390129259694,0.0
0.5,0.3001666666666667,0.37513018121224745,0.0
0.5,0.26475,0.34619156587119976,0.0
0.5,0.125,0.2,0.0
0.5,0.1068888888888889,0.1761259611863786,0.0
0.5,0.1615,0.24414210128495842,0.0
0.5,0.10066666666666667,0.16759156492785793,0.0
0.5,0.087,0.14821124361158433,0.0
0.5327504254843063,0.5178888888888888,0.5073872170188842,0.043572395128552044
0.5,0.2841666666666667,0.36238044633368754,0.0
0.5,0.16225,0.24499811249528125,0.0
0.5,0.20833333333333334,0.29411764705882354,0.0
0.5137972479089504,0.5053333333333333,0.27196168778511975,0.0056285178236398226
0.5,0.016916666666666667,0.03272610027406094,0.0
0.5,0.15458333333333332,0.23615531508593252,0.0
0.5,0.12808333333333333,0.20392729202600504,0.0
0.5,0.03866666666666667,0.07178217821782178,0.0
0.5,0.060333333333333336,0.10767400356930398,0.0
0.5949423599674597,0.5708888888888889,0.5753130785603634,0.15910224438902743
0.36592178770949724,0.49666666666666665,0.25184134997752344,-0.004456824512534707
0.5,0.16583333333333333,0.2490613266583229,0.0
0.5,0.07275,0.12701876909646442,0.0
0.5,0.12175,0.1958182549256132,0.0
0.5,0.1955,0.28109273903666426,0.0
0.5,0.011416666666666667,0.022323610884797132,0.0
0.5,0.08958333333333333,0.1519434628975265,0.0
0.5,0.058166666666666665,0.10421021200358316,0.0
0.5,0.14916666666666667,0.22978177150192555,0.0
0.5,0.185,0.27007299270072993,0.0
0.5,0.24308333333333335,0.327127957833352,0.0
0.5,0.023,0.04397705544933078,0.0
0.5,0.18191666666666667,0.2667725772943908,0.0
0.5,0.008333333333333333,0.01639344262295082,0.0
0.5134170661970823,0.5102222222222222,0.3400532249756768,0.011551983927674536
0.5,0.15133333333333332,0.2323439099283521,0.0
0.5320842887321533,0.5183333333333333,0.4605307630621245,0.036666666666666625
0.49980709276188895,0.49988888888888894,0.3002432266008983,-0.00012105072025181407
0.5211299057709998,0.5211111111111111,0.5211204270224435,0.0422409959982214
0.5,0.08066666666666666,0.13892078071182548,0.0
0.5,0.013933333333333334,0.02711116876378259,0.0
0.5,0.052833333333333336,0.09556828459451311,0.0
0.5,0.07791666666666666,0.13482335976928622,0.0
0.5,0.06941666666666667,0.12190838577491585,0.0
0.5,0.030666666666666665,0.05778894472361809,0.0
0.5360798953201971,0.5244444444444445,0.5207547773291457,0.056468172484599566
0.5,0.011666666666666667,0.02280130293159609,0.0
0.5126479186485873,0.5018888888888888,0.2280748505121532,0.001925909142403981
0.5,0.05606666666666667,0.10082723894017503,0.0
0.5,0.21283333333333335,0.29857376665887303,0.0
0.5,0.024333333333333332,0.046408137317228225,0.0
0.48397396130590503,0.4862222222222222,0.33914405456839225,-0.01592193117616847
0.5,0.149,0.2295839753466872,0.0
0.5,0.06441666666666666,0.11412963236379743,0.0
0.5,0.00925,0.018163966617574866,0.0
0.5531714662149445,0.5502222222222222,0.5513523391812866,0.10319634703196345
0.5,0.49744444444444447,0.4987189484237496,0.0
0.5,0.06975,0.12242211496270294,0.0
0.5,0.05977777777777778,0.10678840809845176,0.0
0.5,0.004166666666666667,0.008264462809917356,0.0
0.5,0.18258333333333332,0.26748870711756806,0.0
0.5,0.10416666666666667,0.1724137931034483,0.0
0.5,0.13177777777777777,0.20858248329229687,0.0
0.5,0.241,0.3252361673414305,0.0
0.5,0.14883333333333335,0.22938607757513485,0.0
0.5,0.014888888888888889,0.028916702632714716,0.0
0.5,0.23122222222222222,0.3162133414374715,0.0
0.5,0.021666666666666667,0.04153354632587859,0.0
0.5802273711677322,0.5695,0.5546115422628614,0.139
0.580214237245757,0.5621666666666667,0.53607160968111,0.1243333333333333
0.5,0.35533333333333333,0.4154325798908807,0.0
0.5,0.06775,0.11933069132540731,0.0
0.5,0.12444444444444444,0.199288256227758,0.0
0.5,0.12155555555555556,0.19556667858419735,0.0
0.5,0.21733333333333332,0.30297397769516726,0.0
0.5,0.16977777777777778,0.2534837425348374,0.0
0.5,0.15475,0.23634975181366935,0.0
0.5,0.012166666666666666,0.023755287992190042,0.0
0.5,0.12066666666666667,0.19441460794844254,0.0
0.5827308595708535,0.5772222222222222,0.5794277299996466,0.1595134266697269
0.5,0.008333333333333333,0.01639344262295082,0.0
0.5,0.14344444444444446,0.22293213607321707,0.0
0.5,0.12355555555555556,0.19814682822523164,0.0
0.5,0.2936666666666667,0.37001259974800504,0.0
0.5,0.313,0.3849938499384994,0.0
0.45280462055912335,0.46144444444444443,0.3129294208545968,-0.04410830049574166
0.5,0.4801666666666667,0.4898826730147934,0.0
0.5,0.36633333333333334,0.4228549442093113,0.0
0.5,0.47191666666666665,0.48555260224642033,0.0
0.5,0.40855555555555556,0.44967592026415554,0.0
0.5,0.35883333333333334,0.4178148651271104,0.0
0.5,0.4438888888888889,0.47027663331371394,0.0
0.5,0.4135,0.4526546250684182,0.0
0.5,0.442,0.4692144373673036,0.0
0.5,0.40116666666666667,0.44516367671536894,0.0
0.5,0.4053333333333333,0.4477172312223859,0.0
0.5,0.468,0.4834710743801653,0.0
0.5,0.44075,0.46850916821684824,0.0
0.5,0.3963333333333333,0.44217181108218667,0.0
0.49446426238510577,0.495,0.4197790479383321,-0.007742934572202875
0.5,0.4126666666666667,0.45215485756026297,0.0
0.5,0.43333333333333335,0.4642857142857143,0.0
0.5,0.3452222222222222,0.4084395951097673,0.0
0.5,0.41133333333333333,0.451353328456474,0.0
0.5,0.4053333333333333,0.4477172312223859,0.0
0.5,0.38616666666666666,0.4357720519089712,0.0
0.5,0.32555555555555554,0.3943472409152086,0.0
0.5,0.12566666666666668,0.20085242408098028,0.0
0.5,0.44716666666666666,0.4721098011613584,0.0
0.5,0.37366666666666665,0.42769935139259824,0.0
0.5,0.4593333333333333,0.4788047255038221,0.0
0.5,0.079,0.13644214162348878,0.0
0.5,0.4805833333333333,0.49009943061103084,0.0
0.5,0.34208333333333335,0.4062345373577437,0.0
0.41668669828019494,0.46950000000000003,0.29396553190765407,-0.042568039078855646
0.4018657486583712,0.48816666666666664,0.2630997943848498,-0.01599819738621
0.5,0.4186666666666667,0.45573294629898403,0.0
0.4644087223047291,0.45411111111111113,0.4050953353677435,-0.06310160427807476
0.44641725581799885,0.4731666666666667,0.3233474920541545,-0.03821504865891279
1.0,1.0,1.0,
0.5,0.46016666666666667,0.47925707342475266,0.0
0.5,0.3060833333333333,0.37971673731003824,0.0
0.5,0.4708333333333333,0.48497854077253216,0.0
0.5,0.45066666666666666,0.4740532959326788,0.0
0.5,0.45375,0.47575360419397117,0.0
0.5,0.041444444444444443,0.07654422327108558,0.0
0.5,0.4638888888888889,0.4812680115273775,0.0
0.5,0.4041666666666667,0.4470046082949309,0.0
0.5405913270856221,0.5212222222222223,0.510395949521211,0.05217153783119366
0.5,0.4587777777777778,0.4785027233746668,0.0
0.5,0.473,0.48612538540596095,0.0
0.5,0.3453333333333333,0.4085173501577287,0.0
0.5,0.4340833333333333,0.4647158533321438,0.0
0.5,0.4886666666666667,0.4942683749157114,0.0
0.5,0.44083333333333335,0.4685562444641275,0.0
0.5768055392019532,0.5756666666666667,0.5762084356013122,0.15245130960376096
0.47671293444349505,0.49166666666666664,0.4432024898842504,-0.02044153720359776
0.5,0.47041666666666665,0.48475740661227995,0.0
0.600314244475735,0.5303333333333333,0.33948800862072803,0.04196449158404414
0.5,0.4862222222222222,0.49301487156376744,0.0
0.5,0.4607777777777778,0.47958829651902396,0.0
0.5,0.4717777777777778,0.48547907614909674,0.0
0.5,0.4191666666666667,0.45602901178603805,0.0
0.5,0.4250833333333333,0.459508152418701,0.0
0.5,0.4796666666666667,0.48962232051718274,0.0
0.5,0.30791666666666667,0.3811242908715833,0.0
0.5,0.446,0.4714587737843552,0.0
0.5,0.31916666666666665,0.3896236012207528,0.0
0.5,0.4861666666666667,0.492986310630387,0.0
0.5,0.47725,0.4883601944231261,0.0
0.5122108841108548,0.5063333333333333,0.49123243216491347,0.01559507523939807
0.5,0.47,0.4845360824742268,0.0
0.5458085220181851,0.5397125193199381,0.4403955915953586,0.05812355081342968
0.551552100489084,0.5534444444444444,0.42205067544805863,0.06486850977747805
0.4658557118356417,0.4864444444444444,0.2591746196450146,-0.01432933991073515
0.5,0.4025,0.44598337950138506,0.0
0.5,0.44616666666666666,0.47155187599084025,0.0
0.5,0.40425,0.44705557091512305,0.0
0.5,0.489,0.49443882709807885,0.0
0.5,0.4320833333333333,0.46356727760393385,0.0
0.5,0.4355,0.4655264564404062,0.0
0.5274683041430601,0.5174444444444445,0.3237084954640621,0.019214294456002978
0.5,0.34855555555555556,0.41076338876522195,0.0
0.5,0.38666666666666666,0.43609022556390975,0.0
