precision,recall,f1,kappa
0.5,0.24344444444444444,0.32745479001644,0.0
0.5,0.35433333333333333,0.4147483417869684,0.0
0.5,0.45766666666666667,0.4778976679429168,0.0
0.5,0.3942222222222222,0.4408548707753479,0.0
0.5,0.4023333333333333,0.4458810491318803,0.0
0.5,0.42841666666666667,0.4614487029889597,0.0
0.5,0.3601666666666667,0.41871730284828523,0.0
0.5191219053860661,0.5101666666666667,0.3634346769845757,0.014551526717557328
0.5,0.45766666666666667,0.4778976679429168,0.0
0.4947525719893578,0.4945555555555556,0.3780358987143714,-0.006610009442870712
0.5,0.43466666666666665,0.46504992867332384,0.0
0.5,0.3993333333333333,0.4440326167531505,0.0
0.5,0.4231666666666667,0.45838599025094784,0.0
0.5,0.4775,0.4884910485933504,0.0
0.5,0.297,0.3726474278544542,0.0
0.5249344313155958,0.5281111111111111,0.42117659604536417,0.035241677113804104
0.5,0.38716666666666666,0.4364080405786211,0.0
0.5,0.40208333333333335,0.4457274826789838,0.0
0.5,0.2688888888888889,0.34971098265895956,0.0
0.5,0.39116666666666666,0.43893772208715165,0.0
0.5,0.4136666666666667,0.4527544691718351,0.0
0.5,0.42966666666666664,0.4621728217999283,0.0
0.5,0.3233333333333333,0.39271255060728744,0.0
0.5,0.3626666666666667,0.42040185471406494,0.0
0.5,0.3893333333333333,0.43778110944527737,0.0
0.5,0.33666666666666667,0.40239043824701193,0.0
0.4550457305722302,0.44955555555555554,0.3610046397346164,-0.06310814567695311
0.5,0.30983333333333335,0.3825890100843795,0.0
0.5,0.39516666666666667,0.4414447961273506,0.0
0.5,0.22211111111111112,0.30758578242806583,0.0
0.5,0.3735,0.4275901545506583,0.0
0.5,0.3436666666666667,0.4073488739628605,0.0
0.5,0.2748888888888889,0.3547462001720677,0.0
0.5,0.4101111111111111,0.45061653033817606,0.0
0.5,0.33055555555555555,0.3979933110367893,0.0
0.5,0.31533333333333335,0.38675388389206866,0.0
0.5,0.43666666666666665,0.46619217081850534,0.0
0.5,0.395,0.441340782122905,0.0
0.5,0.37866666666666665,0.4309559939301973,0.0
0.509758382450525,0.5096666666666667,0.3804924110320351,0.011567610690067842
0.5,0.3616666666666667,0.4197292069632495,0.0
0.5,0.3824166666666667,0.4333742563037114,0.0
0.5862288786482335,0.5605555555555556,0.5060085248964705,0.11315988937000576
0.5,0.3908333333333333,0.43872778297474274,0.0
0.5,0.3888888888888889,0.4375,0.0
0.46439626537767187,0.483,0.32805428073878184,-0.024122029088329278
0.5,0.418,0.4553376906318083,0.0
0.5,0.42233333333333334,0.45789663895916155,0.0
0.5,0.427,0.46062567421790723,0.0
0.5,0.4801666666666667,0.4898826730147934,0.0
0.5,0.441,0.46865037194473963,0.0
0.5,0.376,0.4292237442922374,0.0
0.5,0.443,0.46977730646871685,0.0
0.5,0.32575,0.3944898577051166,0.0
0.5,0.41183333333333333,0.4516541765673551,0.0
0.5,0.418,0.4553376906318083,0.0
0.5,0.37577777777777777,0.42907891398122305,0.0
0.5,0.39544444444444443,0.44161806675766224,0.0
0.5,0.3308888888888889,0.39823482214495853,0.0
0.5,0.22133333333333333,0.3068391866913124,0.0
