precision,recall,f1,kappa
0.5,0.12816666666666668,0.20403289997346777,0.0
0.5352424565908405,0.5385555555555556,0.5358306370069529,0.07337703531401985
0.4297734875762915,0.4083333333333333,0.40568781869293175,-0.1482479784366577
0.5,0.187,0.27219796215429404,0.0
0.5,0.16,0.24242424242424243,0.0
0.5,0.16525,0.24840285606914694,0.0
0.4797851337440656,0.4810755124056095,0.4631638085900923,-0.03638094329566588
0.5,0.30616666666666664,0.37978085590241883,0.0
0.5,0.2747777777777778,0.35465366413308475,0.0
0.5,0.3105,0.38309685379395436,0.0
0.5,0.25633333333333336,0.3389158219479947,0.0
0.5,0.31466666666666665,0.3862520458265139,0.0
0.5,0.20533333333333334,0.29111531190926276,0.0
0.5,0.3337777777777778,0.40031982942430705,0.0
0.5,0.2956666666666667,0.3715961457896942,0.0
0.5,0.32183333333333336,0.39160413709186775,0.0
0.5,0.1605,0.24299772899318697,0.0
0.5,0.2891111111111111,0.3663756688256829,0.0
0.5,0.2335,0.3183367416496251,0.0
0.5,0.28641666666666665,0.3642047260782028,0.0
0.5,0.16234198270126413,0.24510296333500753,0.0
0.5,0.13866666666666666,0.21711899791231734,0.0
0.5,0.20166666666666666,0.28741092636579574,0.0
0.4346537900568179,0.43783333333333335,0.4358375894849865,-0.12717354244800538
0.49152360992500516,0.492,0.4911115346853343,-0.01641867624422777
0.5,0.09777777777777778,0.16356877323420074,0.0
0.5,0.1675,0.250936329588015,0.0
0.5,0.09375,0.15789473684210525,0.0
0.5,0.26666666666666666,0.34782608695652173,0.0
0.5,0.426,0.46004319654427644,0.0
0.5,0.021166666666666667,0.04061400703549728,0.0
0.5,0.2475,0.3311036789297659,0.0
0.5,0.09958333333333333,0.16608756080611536,0.0
0.5,0.0935,0.15754001684919966,0.0
0.5,0.3709166666666667,0.4258922591139604,0.0
0.5,0.3453333333333333,0.4085173501577287,0.0
0.5,0.13233333333333333,0.20927780706378493,0.0
0.5,0.4045,0.44720840243228305,0.0
0.5,0.33166666666666667,0.39879759519038077,0.0
0.5,0.25875,0.34102141680395387,0.0
0.5,0.26411111111111113,0.34564490330085795,0.0
0.5,0.2539166666666667,0.3367967281971924,0.0
0.5,0.156,0.23780487804878048,0.0
0.5,0.151,0.23195084485407066,0.0
0.5520750939386371,0.5606666666666666,0.5524830256988424,0.11066072152411832
0.5,0.36983333333333335,0.42517723701858595,0.0
0.5,0.28108333333333335,0.35986343753334044,0.0
0.5,0.32655555555555554,0.39507998386879956,0.0
0.5142794354830903,0.5131111111111111,0.3698033379405413,0.01537659629919208
0.5,0.04541666666666667,0.08326967150496563,0.0
0.5,0.26508333333333334,0.34647641869077445,0.0
0.5,0.24725,0.33087989294078285,0.0
0.5,0.13266666666666665,0.20969441517386722,0.0
0.5,0.11816666666666667,0.1911566459962254,0.0
0.520565250602268,0.5272222222222223,0.47663242135879635,0.039168665067945696
0.3910795032306187,0.44733333333333336,0.29602464655362165,-0.0748017516865902
0.5,0.2715,0.35191186001296176,0.0
0.5,0.11816666666666667,0.1911566459962254,0.0
0.5,0.19716666666666666,0.2828113793927803,0.0
0.5,0.3105,0.38309685379395436,0.0
0.5,0.06991666666666667,0.12267875420383097,0.0
0.5,0.18166666666666667,0.2665036674816626,0.0
0.5,0.21141666666666667,0.29717699426027877,0.0
0.5,0.22566666666666665,0.31097841065686727,0.0
0.5,0.268,0.3489583333333333,0.0
0.5,0.3461666666666667,0.4090998621233012,0.0
0.5,0.08941666666666667,0.1517036618125265,0.0
0.5,0.29833333333333334,0.3736951983298539,0.0
0.5,0.021333333333333333,0.04092071611253197,0.0
0.5504117904362186,0.5654444444444444,0.49407887285782337,0.09079697857252966
0.5,0.25925,0.34145538360223904,0.0
0.49378727551188506,0.49483333333333335,0.47263475775402486,-0.010333333333333306
0.5107602473422189,0.511,0.3874557436774807,0.01329037454691906
0.5062008525804211,0.5081111111111112,0.4885040338516206,0.013066046178628943
0.5,0.12766666666666668,0.20339883165161976,0.0
0.5,0.0616,0.10968660968660969,0.0
0.5,0.09566666666666666,0.16060436485730273,0.0
0.5,0.20075,0.2864787727434891,0.0
